store_id,CLUSTER,CLUSNAME,VAR1,n,avg,hour2_p,hour6_p,hour10_p,hour14_p,hour18_p,hour22_p,Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,Prin7,Prin8
6,2,CL10,7,2653,523.92875989,0,0.0753863551,37.31624576,15.604975499,45.57105164,0,-0.444397151,-0.716772094,0.4806699573,0.1357546259,-1.013450154,0.016354771,0.2743694937,0.0832655713
7,2,CL10,8,122,897.62295082,0,0,4.0983606557,22.131147541,68.032786885,0,0.3992923168,-1.894611434,-0.210278347,0.955571653,0.2680927669,-0.189532536,0.5167058055,0.0395655714
18,2,CL10,17,941,181.92454835,0,0,15.72794899,33.90010627,48.884165781,0,-0.296317627,-1.14703811,-0.234903785,0.085200582,0.2901645931,-0.055493486,0.3077077627,0.0991704725
25,2,CL10,24,483,252.29813665,0.4140786749,0,0.4140786749,4.5548654244,65.838509317,12.422360248,1.3958473304,-1.739867607,0.1371076608,0.8662423148,-0.086146001,-0.402615435,-0.027141107,-0.104854348
27,2,CL10,26,89,1596.3932584,0,0,6.7415730337,31.460674157,60.674157303,0,0.0209547935,-1.504942965,-0.504342146,0.9260353189,0.4270825673,0.0743064675,0.4503779647,0.1398393591
28,2,CL10,27,2733,100.78521771,1.353823637,0,31.430662276,22.246615441,35.638492499,6.1836809367,-0.203556695,-0.311174812,0.2744323343,-0.289176557,-0.555990468,0.1078116861,0.0333282473,0.0781437859
30,2,CL10,29,3268,82.982252142,0,0,27.23378213,27.937576499,44.00244798,0,-0.489299014,-0.82607996,0.3610924183,-0.119904933,-0.219463937,0.1906909665,0.2409463504,0.0969087408
32,2,CL10,31,2509,125.89278597,0,0.0398565165,29.693104823,26.703866082,43.045037864,0,-0.524090184,-0.764202401,0.2431987326,-0.112993177,-0.375366639,0.0655990658,0.2405962596,0.1031238083
40,2,CL10,39,1963,93.201732043,0,0,24.044829343,28.629648497,42.842587876,0,-0.429537483,-0.836912289,0.0673437586,-0.090973805,-0.127366718,0.0176945645,0.2262936353,0.009102052
46,2,CL10,45,1060,103.08113208,0.0943396226,0,0.9433962264,12.547169811,59.622641509,11.886792453,1.1014180616,-1.546092406,0.0907257825,0.5965673103,0.1750835872,-0.246578896,-0.112799377,-0.086390396
53,2,CL10,51,23,881.30434783,0,0,0,26.086956522,56.52173913,0,0.3031149614,-1.536536806,-0.416918559,0.72856815,0.5556481178,-0.115981079,0.3454742116,-0.264771792
60,2,CL10,58,1412,133.43413598,0,2.5495750708,35.623229462,9.9858356941,51.062322946,0,-0.253855588,-0.829867469,0.5866730039,0.3673756603,-1.014035388,-0.568969608,0.3490369142,0.1120031527
72,2,CL10,70,240,146.775,0,0,5,2.9166666667,70.833333333,5.8333333333,1.1024031086,-2.005320795,0.2350447217,0.9428715064,-0.314642867,-0.536039793,0.2720308566,-0.137330299
75,2,CL10,73,664,119.85090361,0,0,32.228915663,25.753012048,41.86746988,0,-0.555983055,-0.717748444,-0.086924498,-0.115011,-0.567873084,-0.220513227,0.2483147453,0.1121077382
83,2,CL10,81,33,502.27272727,0,0,3.0303030303,3.0303030303,87.878787879,0,1.066617048,-2.678861181,0.2984625371,1.4283226674,-0.285953221,-0.560694834,0.7444310559,0.0678887076
84,2,CL10,82,112,661.8125,0,0,37.5,8.0357142857,45.535714286,0,-0.255860171,-0.737602089,0.0999589072,0.3183645632,-1.356877507,-0.411175845,0.2769513741,-0.095130691
86,2,CL10,84,813,188.23739237,0,0.12300123,3.4440344403,14.022140221,62.730627306,8.8560885609,0.9110730746,-1.660236293,0.0724468542,0.6708792239,0.1173302397,-0.289293692,0.0576934761,-0.010553425
88,2,CL10,86,4183,97.125747071,0,0,2.3428161607,21.515658618,56.108056419,8.4628257232,0.6674535718,-1.419186721,0.5332986921,0.3632594708,0.5203555319,0.3128790817,-0.038896999,-0.05086891
90,2,CL10,88,42,135.47619048,0,2.380952381,14.285714286,23.80952381,50,0,-0.063250089,-1.065101439,-0.074309963,0.3947339755,0.140695148,-0.544267079,0.3038524383,-0.092240635
96,2,CL10,94,2012,40.599403579,0,0.0497017893,29.473161034,34.890656064,34.890656064,0,-0.774760804,-0.48672497,-0.045299243,-0.380421707,-0.119477472,0.0905627138,0.1497854655,0.0843452209
101,2,CL10,99,8,91.5,0,0,0,0,100,0,1.3369552233,-3.199823018,0.4762821152,1.5749730782,-0.263524634,-0.716435872,0.8990441554,0.2385460462
106,2,CL10,104,2712,413.99336283,0,0,0,1.6224188791,77.949852507,7.9646017699,1.3613273661,-2.223237391,0.7093404466,1.1719499719,-0.101711863,-0.127678995,0.2459783909,-0.032374383
121,2,CL10,119,2550,506.80509804,0,0,16.784313725,9.137254902,66.941176471,0.2352941176,0.3975986674,-1.732396937,0.5983192711,0.7901629557,-0.486214802,-0.082837822,0.4776718565,0.0004221966
127,2,CL10,125,118,200.46610169,0,0,16.101694915,7.6271186441,76.271186441,0,0.5583411465,-2.143124789,0.2723424534,0.9298603734,-0.596031192,-0.556685611,0.6382629349,0.1877812387
129,2,CL10,127,788,418.55837563,0,0,22.081218274,10.913705584,62.944162437,0.3807106599,0.2188962532,-1.554740586,0.2472850543,0.6490006497,-0.684710207,-0.344915667,0.4565777403,0.0737894902
131,2,CL10,129,479,299.82254697,0,0,1.4613778706,3.5490605428,77.661795407,6.8893528184,1.2630632489,-2.250642276,0.2780306189,1.1386143569,-0.173993482,-0.470235335,0.3165533037,0.0089913755
135,2,CL10,133,571,225.42381786,0,0,0.5253940455,7.880910683,78.633975482,4.7285464098,1.1150819081,-2.333943011,0.2431884299,1.0943037784,-0.000110824,-0.43217958,0.423258774,0.043454829
136,2,CL10,134,13,532.53846154,0,0,7.6923076923,38.461538462,46.153846154,0,-0.244633305,-1.109625903,-0.611877452,0.1942181105,0.6790921839,-0.039568813,0.2602192715,-0.051349414
140,2,CL10,138,3344,119.30113636,0,0,0,8.8815789474,65.340909091,9.4497607656,1.1431009865,-1.77774955,0.6367589365,0.7289856292,0.1761141466,0.0311174516,0.0185372378,-0.137695814
142,2,CL10,140,387,1745.7105943,0,0,12.919896641,26.873385013,50.645994832,0,-0.117996644,-1.05714299,-0.430269521,0.7847358024,0.0765677883,0.1157407968,0.3123527798,-0.087674276
146,2,CL10,144,181,323.93922652,0.5524861878,0,0.5524861878,3.8674033149,64.08839779,7.7348066298,1.2268555856,-1.734913365,0.085506555,0.8881271598,-0.120525935,-0.449241279,0.1476766249,-0.321620601
151,2,CL10,149,104,690.67307692,0,0,17.307692308,20.192307692,56.730769231,0.9615384615,0.0751874242,-1.348445664,-0.1598534,0.5715870223,-0.255694571,-0.251699774,0.359812218,0.0445322096
159,2,CL10,157,4,825,0,0,25,25,50,0,-0.321151807,-1.011539504,-0.274384934,0.3704121285,-0.395512773,-0.185980734,0.3451996887,0.1374024232
162,2,CL10,160,1117,58.581915846,0.0895255148,0,17.099373321,31.692032229,35.989256938,7.3410922113,-0.108494356,-0.571695539,-0.275917888,-0.219654898,0.199749111,-0.01508832,-0.160561645,-0.008206418
163,2,CL10,161,2085,48.945323741,0,0,18.033573141,31.079136691,42.494004796,1.726618705,-0.281496465,-0.872760514,0.0037786901,-0.096643431,0.1769026511,0.0764045907,0.1361099621,-0.025717927
164,2,CL10,162,23,20.391304348,0,0,4.347826087,30.434782609,52.173913043,0,0.0995449559,-1.435707144,-0.383924668,0.2551607875,0.5773072145,-0.246724982,0.3090448985,-0.171187701
169,2,CL10,167,1631,58.8436542,0,3.2495401594,14.776210914,28.571428571,48.37522992,0,-0.230754972,-0.928422274,0.2075317278,0.2998158719,0.3829109994,-0.350971149,0.2831483481,0.0116449645
171,2,CL10,169,131,1562.5572519,0,0,9.1603053435,35.877862595,45.038167939,0,-0.278098196,-0.922191351,-0.67809257,0.547852456,0.4986547297,0.1669266822,0.2445098153,-0.105494611
179,2,CL10,177,1428,303.62535014,0.2801120448,0,0,2.3109243697,72.338935574,12.535014006,1.5007780399,-1.965822627,0.3998884434,1.0198932176,-0.116800292,-0.297117086,0.0309687009,0.0010284445
197,2,CL10,195,252,308.03968254,0,0,0,1.1904761905,74.206349206,11.111111111,1.4808743415,-2.085008339,0.2172811503,1.1060474282,-0.198020562,-0.499119052,0.090647157,-0.029424901
204,2,CL10,202,1168,118.36900685,0,0,17.465753425,19.434931507,47.859589041,4.5376712329,0.1608063815,-1.038952324,0.0429234306,0.1792814615,-0.204087765,-0.181715628,0.0767038913,-0.084586022
205,2,CL10,203,1592,92.023241206,0,0,14.698492462,39.635678392,43.907035176,0,-0.451386644,-0.981944165,-0.242971641,-0.111084234,0.5394626032,0.1053210686,0.2415517267,0.0822860681
207,2,CL10,205,116,1690.5086207,0,0,12.068965517,20.689655172,62.931034483,0,0.1610936672,-1.518020007,-0.276143239,1.0811900746,-0.105844149,-0.042797162,0.4721526834,0.0641378348
215,2,CL10,213,4497,96.550366911,0,0.1111852346,9.739826551,27.129197243,52.879697576,1.2897487214,0.0591541067,-1.30913908,0.5607971744,0.1982651393,0.4440901202,0.3778951848,0.2373891478,-0.064697065
222,2,CL10,220,1307,148.020658,0,0,18.515684774,38.17903596,42.693190513,0,-0.519189552,-0.890329176,-0.263690703,-0.126117203,0.3414305523,0.0524996438,0.2374509794,0.1071252294
224,2,CL10,222,63,2190.7936508,0,1.5873015873,30.158730159,14.285714286,31.746031746,7.9365079365,-0.162519326,0.0931525006,-0.301494856,0.6564263514,-0.868558705,-0.089433442,-0.2338759,-0.164843117
232,2,CL10,230,407,203.28501229,0,0,18.918918919,34.398034398,43.243243243,0,-0.430695454,-0.911875205,-0.372250104,-0.036886834,0.1741102538,-0.115121916,0.2447180514,0.040651655
240,2,CL10,238,3963,127.37370679,0,0,13.752207923,26.949280848,57.456472369,0,-0.033502909,-1.452450054,0.521603361,0.267806479,0.2552615257,0.2839937392,0.3746996485,0.10169759
250,2,CL10,248,240,1400.0416667,0,3.3333333333,12.916666667,28.75,53.333333333,0,-0.199010657,-0.965721599,-0.200028156,0.9069040737,0.3330879811,-0.292364809,0.3671840866,0.1105970928
252,2,CL10,250,377,39.25729443,0,0.2652519894,12.99734748,35.013262599,51.458885942,0,-0.229257899,-1.276551023,-0.322697279,0.1230221374,0.4231433751,-0.184636886,0.3436124806,0.1356381493
260,2,CL10,258,766,43.834203655,0,0,12.532637076,40.339425587,45.430809399,0,-0.393526349,-1.077181587,-0.408601089,-0.07183162,0.6106826586,-0.019685448,0.2652210385,0.088866147
262,2,CL10,260,101,1478.0891089,0.9900990099,5.9405940594,4.9504950495,24.752475248,45.544554455,3.9603960396,0.1657957112,-0.480550237,-0.140979964,1.038571098,0.6611573487,-0.52239873,0.1756196686,-0.162961919
265,2,CL10,262,414,80.562801932,0.7246376812,0.2415458937,22.70531401,23.188405797,39.61352657,7.2463768116,0.0283818365,-0.591435346,-0.191494308,-0.080440498,-0.283936143,-0.251270905,-0.028795328,0.0303755768
283,2,CL10,280,219,172.49771689,0.4566210046,0,0,2.7397260274,76.255707763,7.7625570776,1.3762123508,-2.197372313,0.228752202,1.0811710845,-0.144041425,-0.52727662,0.3068656241,-0.043946416
286,2,CL10,283,851,80.884841363,0,1.0575793184,25.381903643,26.909518214,41.598119859,1.4101057579,-0.39477593,-0.698012865,-0.050521668,-0.026474971,-0.208902541,-0.267814902,0.1670398357,0.0429710864
288,2,CL10,285,178,68.820224719,0,0.5617977528,40.449438202,28.651685393,26.966292135,0,-0.958948269,-0.061653118,-0.24973525,-0.474602692,-0.746160338,-0.299371562,0.0781237844,0.0031392647
303,2,CL10,300,206,68.223300971,0,0,5.8252427184,28.640776699,52.427184466,4.3689320388,0.2677183191,-1.353089359,-0.330246644,0.2623985134,0.4685646786,-0.218739978,0.1408366801,-0.02325566
308,2,CL10,305,334,85.410179641,0,0.2994011976,2.994011976,21.556886228,61.077844311,1.7964071856,0.4726364874,-1.715157044,-0.10807527,0.56809406,0.3683185515,-0.333771208,0.3349949732,-0.117848706
311,2,CL10,308,373,214.63806971,0,0,12.332439678,12.868632708,70.241286863,0.5361930295,0.488975618,-1.957532333,0.1535086043,0.787187265,-0.278791427,-0.426186449,0.5277934891,0.0847648506
314,2,CL10,311,3458,441.6064199,0,0.7229612493,29.52573742,21.602082128,46.703296703,0.02891845,-0.406126639,-0.801438961,0.5431419232,0.1528285135,-0.471509071,0.1392168541,0.2708697408,0.0878639502
317,2,CL10,314,250,344.42,0,0,2.4,37.2,53.2,0,-0.01970784,-1.445361042,-0.500058625,0.3187656228,0.8455097731,-0.067198648,0.3354730013,-0.025006662
318,2,CL10,315,486,224.02263374,0,0,10.905349794,34.979423868,49.794238683,0,-0.19688132,-1.236554501,-0.371294357,0.1572522189,0.4818175232,-0.093033207,0.309842608,0.0346122471
321,2,CL10,318,94,178.08510638,0,0,32.978723404,22.340425532,43.617021277,0,-0.47650151,-0.772968226,-0.12666853,-0.016691914,-0.726535307,-0.338900426,0.2723362981,0.0939255205
322,2,CL10,319,37,1193.2432432,0,2.7027027027,10.810810811,13.513513514,54.054054054,0,0.2389515165,-1.103238912,-0.009486158,1.0158246644,-0.085718957,-0.471638174,0.3233905886,-0.309344826
324,2,CL10,321,29,1353.4482759,0,0,6.8965517241,31.034482759,55.172413793,0,-0.010186923,-1.340472026,-0.521887685,0.7443301596,0.4271666385,0.0265774581,0.3692147253,-0.012210412
327,2,CL10,324,1055,385.00663507,0,0.0947867299,13.36492891,14.976303318,70.047393365,0,0.3776797779,-1.908241887,0.2406918526,0.8027814662,-0.230335841,-0.277986738,0.5505154848,0.1392643127
329,2,CL10,326,2263,58.893062307,0,3.5351303579,13.47768449,23.50861688,55.810870526,0.0441891295,-0.025767601,-1.184120786,0.4837845722,0.5164529864,0.3059512112,-0.361445376,0.3643677427,0.0597327542
342,2,CL10,339,373,113.40482574,0,0,27.613941019,24.932975871,45.040214477,0,-0.396084255,-0.890844018,-0.133964972,-0.000119757,-0.436486175,-0.272850158,0.2768316117,0.0651701318
344,2,CL10,341,75,110.49333333,0,0,9.3333333333,41.333333333,49.333333333,0,-0.303076974,-1.252612169,-0.555620573,0.0549067547,0.724624328,-0.102039642,0.3194823316,0.1404014457
347,2,CL10,344,90,100.5,0,0,32.222222222,21.111111111,40,0,-0.458559768,-0.665239971,-0.132236466,-0.088803043,-0.726312678,-0.355992924,0.2127270942,-0.049649131
348,2,CL10,345,655,122.92977099,0,0,35.572519084,18.778625954,39.083969466,1.5267175573,-0.440823295,-0.561542648,0.0212662218,-0.118352532,-0.901604703,-0.293257672,0.1404888455,0.0011269323
357,2,CL10,354,1009,45.325074331,0,0.0991080278,6.342913776,29.831516353,53.32011893,0.1982160555,0.0720614718,-1.428100939,-0.15967984,0.2599663242,0.5241264123,-0.118797426,0.3148481747,-0.100304001
359,2,CL10,356,900,328.76555556,0,0,0.1111111111,4.8888888889,75,6,1.2020582297,-2.176646425,0.3043736233,1.0911240538,-0.064020446,-0.37735901,0.3072083331,-0.091846508
363,2,CL10,360,2062,380.02909796,0,0,19.883608147,36.517943744,41.75557711,0.0969932105,-0.534851771,-0.802300069,-0.120478815,-0.070496351,0.2576471333,0.1956065088,0.2138944545,0.0774403987
366,2,CL10,363,1855,180.21239892,0,0,17.142857143,25.552560647,55.25606469,0.0539083558,-0.083913843,-1.351853605,0.1410817825,0.2723449997,0.0083080791,-0.036490949,0.3703014892,0.0969108773
380,2,CL10,377,1500,325.89,0.5333333333,0,0.0666666667,1.4666666667,72,10.066666667,1.4395929977,-1.972647764,0.4299375919,1.0335228759,-0.140068839,-0.295165298,0.147906177,-0.106669989
381,2,CL10,378,1684,118.05225653,0,0.4750593824,36.045130641,15.795724466,43.764845606,1.3064133017,-0.368494208,-0.683364135,0.3425716892,0.0093483729,-0.950859899,-0.237387945,0.2017125375,0.0650419461
388,2,CL10,384,1946,285.25899281,0,0,19.116135663,10.739979445,63.514902364,0.6166495375,0.3037738957,-1.610857974,0.4713628453,0.6188018245,-0.530427347,-0.195594331,0.4318134238,0.0189371557
391,2,CL10,387,1202,113.7312812,0,0.4159733777,38.602329451,25.457570715,31.946755408,0,-0.803295862,-0.255625918,0.0116109436,-0.340429084,-0.75449027,-0.169725677,0.1237641544,0.0063874315
398,2,CL10,394,1441,111.41221374,0,0,17.834836919,20.26370576,54.823039556,2.3594725885,0.1117595133,-1.311243573,0.1510476143,0.2963179195,-0.191142183,-0.164180811,0.2646102428,0.0524578163
401,2,CL10,397,1725,310.09623188,0,0.2898550725,6.0869565217,18.028985507,70.956521739,0.347826087,0.4937950432,-2.008577282,0.2956755823,0.8216399491,0.171779294,-0.161861911,0.524531883,0.0783211136
405,2,CL10,401,1442,72.488210818,0.2080443828,0,28.710124827,21.012482663,37.170596394,7.9056865465,-0.098972441,-0.461417474,0.0496570389,-0.182926369,-0.54721283,-0.112692963,-0.141548953,0.0618276855
414,2,CL10,410,6349,426.64183336,0,0,20.963931328,6.1426996377,64.923610017,0.5512679162,0.3336568795,-1.574303201,1.3946143032,0.6461359769,-0.583499315,0.4308014649,0.4062043678,-0.021661748
416,2,CL10,412,200,259.595,0,0,29,8.5,57.5,1.5,0.1161636401,-1.290521166,0.1945765365,0.4647859856,-1.02177528,-0.489525371,0.3585459232,0.0767098628
425,2,CL10,421,4094,74.56839277,0,0,0,13.531998046,71.739130435,4.7874938935,0.9137599917,-2.068379025,0.7797829253,0.7806944076,0.3414556237,0.1486228225,0.3004594614,-0.01713024
432,2,CL10,428,345,149.83188406,0,0,14.492753623,12.173913043,65.797101449,0,0.3973534768,-1.791619394,0.1484966284,0.6735077687,-0.3707643,-0.444878958,0.4903925756,-0.01574947
444,2,CL10,440,388,788.47164948,0,0.2577319588,12.371134021,14.432989691,70.87628866,0.5154639175,0.4236121109,-1.887284332,0.0792235906,0.9958708137,-0.248075371,-0.312514237,0.5453257715,0.1481168221
445,2,CL10,441,515,113.49902913,0,0,26.990291262,13.59223301,53.980582524,0.3883495146,-0.02360359,-1.217622285,0.1499817391,0.304131637,-0.766633995,-0.403971337,0.3543903045,0.0211979915
448,2,CL10,444,54,151.66666667,0,0,20.37037037,27.777777778,35.185185185,0,-0.377496971,-0.626080579,-0.379408269,-0.130543368,-0.079259793,-0.230251175,0.1164261672,-0.297737259
450,2,CL10,446,496,167.98790323,0,0,22.177419355,16.935483871,48.991935484,2.6209677419,0.0491024204,-1.055258685,-0.000155919,0.2256246225,-0.483446603,-0.321803111,0.1858567357,-0.067103717
452,2,CL10,448,3263,105.65828992,0,0,0.0612932884,11.645724793,63.806313209,9.2552865461,1.0575316167,-1.725810748,0.5655564967,0.6642031456,0.2580120466,0.051076933,0.0129784326,-0.115591313
455,2,CL10,451,583,759.76329331,0,0,0.5145797599,0.3430531732,87.82161235,2.5728987993,1.2679223794,-2.631051327,0.3866450148,1.5510001919,-0.26857134,-0.43851794,0.6207379125,0.0283558918
457,2,CL10,453,546,91.386446886,0,0,41.391941392,23.443223443,34.432234432,0,-0.784028461,-0.350919104,-0.064853852,-0.317174301,-0.970584519,-0.269423138,0.1700056607,0.0803007912
462,2,CL10,458,4459,117.25072886,0,0,17.873962772,19.600807356,59.026687598,0.022426553,0.0510797108,-1.460112886,0.7815667319,0.3342985056,-0.104781696,0.2583985773,0.386134088,0.062228839
466,2,CL10,462,1018,338.08939096,0,0,34.577603143,10.903732809,52.161100196,0.3929273084,-0.171970625,-1.029354048,0.29972036,0.301102489,-1.12071774,-0.324947468,0.3453438506,0.0898330531
468,2,CL10,464,2,2000,0,0,50,0,50,0,-0.386865633,-0.582487424,0.1646282522,0.8512337776,-2.146640656,-0.280654846,0.3729393678,0.1305529512
484,2,CL10,479,681,166.030837,0,0,16.886930984,24.375917768,50.073421439,1.174743025,-0.04440632,-1.170956781,-0.110701144,0.2063702438,-0.054013718,-0.206580867,0.2577654736,-0.033799221
485,2,CL10,480,142,1819.8380282,0,2.8169014085,21.126760563,30.985915493,35.915492958,0,-0.60846899,-0.231402844,-0.431424036,0.5964438866,0.0672152763,-0.107734201,0.1529897052,-0.106926497
487,2,CL10,482,2371,118.42007592,0,0,35.006326445,14.677351329,43.14635175,1.5605229861,-0.308362636,-0.696001731,0.4470759695,-0.023776704,-0.946955332,-0.095317629,0.1672796294,-0.007798109
493,2,CL10,488,121,1280.8264463,0,0,6.6115702479,42.975206612,50.41322314,0,-0.321795311,-1.172604072,-0.735078305,0.487160036,0.8151763391,0.1741615301,0.3331414422,0.1472267175
496,2,CL10,491,652,203.95705521,0,0,35.27607362,15.797546012,44.171779141,0.4601226994,-0.362297809,-0.754009492,0.1041699935,0.0475691575,-0.992511246,-0.329165379,0.2466276267,0.0186396053
499,2,CL10,494,883,69.133635334,0,0,31.823329558,26.160815402,41.336353341,0,-0.56008607,-0.707398825,-0.052623914,-0.14803113,-0.528740519,-0.191246521,0.2378886902,0.0978128734
500,2,CL10,495,4251,117.53069866,0,0,15.619854152,23.500352858,53.140437544,0.3763820278,-0.023975688,-1.272473424,0.6110194713,0.2015802067,0.0985892409,0.2968980011,0.2912718085,-0.038886076
501,2,CL10,496,29,3379.3103448,0,0,10.344827586,24.137931034,55.172413793,6.8965517241,0.2317672269,-0.941078511,-0.671501217,1.4725829172,-0.020902233,0.3932487371,0.0998338476,0.1450150268
511,2,CL10,506,3103,241.87495972,0,0,13.922010957,16.983564293,56.042539478,2.6748308089,0.2838655036,-1.363986628,0.4874182684,0.4061341621,-0.091859332,0.0821463695,0.2292648945,-0.081349799
512,2,CL10,507,898,322.27282851,0,0,0,2.1158129176,66.035634744,15.478841871,1.5430568718,-1.7186231,0.2382649924,0.9171051752,-0.137123108,-0.347827501,-0.202653237,-0.073023517
515,2,CL10,510,91,327.47252747,0,2.1978021978,12.087912088,26.373626374,50.549450549,5.4945054945,0.1340132769,-1.011962136,-0.177253506,0.4251327273,0.276889764,-0.426949137,0.0958158256,0.1164860989
