store_id,CLUSTER,CLUSNAME,VAR1,n,avg,hour2_p,hour6_p,hour10_p,hour14_p,hour18_p,hour22_p,mean_install,count_install_p,Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,Prin7,Prin8,Prin9,Prin10
1426,1,CL15,1410,2598,83.44495766,0,1.077752117,11.277906082,60.969976905,26.520400308,0,0.0023094688,0.0007698229,0.5516393476,-1.008109225,-0.08455324,-0.823589342,0.0047590414,1.4978996734,0.2373582873,0.0281968404,0.1915878394,0.0786112372
1428,1,CL15,1412,1658,30.92159228,0,1.3872135103,35.404101327,55.548854041,6.7551266586,0,0.0012062726,0.0006031363,1.1189794366,-1.090202621,0.9513153259,-1.275659877,0.2345568403,0.4451138442,0.1507958035,-0.169961804,0.1434177169,0.0155546115
1429,1,CL15,1413,722,63.232686981,0,0,18.282548476,47.229916898,34.072022161,0,0,0,0.3244136403,-0.919636601,-0.42967112,-0.755006221,-0.133357964,0.6036228715,0.1174640837,0.1411420781,0.1466444365,0.0878204428
1434,1,CL15,1418,555,575.38738739,0,0.1801801802,25.405405405,49.72972973,21.801801802,0,0.3225225225,0.1081081081,1.195305908,-0.317586008,-0.108361873,-0.909016989,0.1741081328,0.4822564505,-0.002563057,0.0054407595,-0.114959685,0.0182913901
1438,1,CL15,1422,1915,132.91227154,0,0.7832898172,22.663185379,40.052219321,36.396866841,0,0.0140992167,0.0046997389,0.2737830951,-0.930775259,-0.304508043,-0.310104581,-0.010598415,0.3286986562,0.1075567179,0.1626704111,0.1019612501,0.098544184
1439,1,CL15,1423,5,99,0,0,20,40,0,0,0,0,0.5894758133,-0.596098021,0.6904383582,-1.415954429,-0.016179157,0.3447137933,0.0832452336,-0.362719322,0.1020918583,-0.942386229
1441,1,CL15,1425,486,144.44855967,0,0.4115226337,25.514403292,45.473251029,28.395061728,0,0.0288065844,0.012345679,0.5600113726,-0.871663333,-0.123191373,-0.830834773,-0.078486955,0.2977699672,0.0788618608,0.0864417777,0.0956817568,0.0822006203
1445,1,CL15,1429,2460,84.519918699,0,0,23.902439024,48.414634146,27.479674797,0,0.006504065,0.0024390244,0.5150529469,-1.027226148,0.0002847213,-0.653490181,0.2285466006,0.5993204967,0.2212102285,0.0539548173,0.1326485334,0.0760655219
1448,1,CL15,1432,32,782.34375,0,0,12.5,59.375,28.125,0,0,0,0.6174930609,-0.786442624,-0.376646887,-1.176463531,-0.338783576,1.1348671942,0.4157868933,0.0758716841,0.2364883741,0.087531386
1453,1,CL15,1437,1204,70.032392027,0,0,13.53820598,42.774086379,38.870431894,0.415282392,0,0,0.0796812222,-0.852430519,-0.637325229,-0.48318897,-0.149976358,0.6577589306,0.1143706564,0.1583862622,0.1331298651,0.0055076913
1457,1,CL15,1441,631,91.843106181,0,0,30.269413629,27.575277338,36.608557845,1.2678288431,0,0,0.1041489039,-0.830826216,-0.310683423,-0.321712868,-0.04054888,-0.470709284,0.0194488114,0.1200216419,0.0637567921,0.0090950703
1460,1,CL15,1444,588,282.32993197,0,7.1428571429,26.19047619,45.578231293,20.238095238,0,0.0425170068,0.0153061224,0.8490888156,-0.768802101,0.6769725992,-0.478914161,-0.72209601,0.4910850001,-0.238532242,-0.009536822,0.0762303561,0.0539573563
1467,1,CL15,1451,65,1196.8615385,0,0,30.769230769,41.538461538,15.384615385,0,0.0923076923,0.0307692308,0.9348889832,-0.516722703,0.2960305537,-1.011995493,-0.03998059,-0.055708783,0.3999525402,-0.087110877,0.0879322807,-0.237347651
1468,1,CL15,1452,1110,190.1981982,0,0.1801801802,22.612612613,40.990990991,34.954954955,0.2702702703,0.0504504505,0.0225225225,0.3738331302,-0.798353348,-0.386036567,-0.50497485,-0.024694662,0.2881033573,0.0838650867,0.1408810111,0.0490042629,0.0807595897
1472,1,CL15,1456,960,341.63125,0,0,0.9375,58.854166667,39.270833333,0,0.58125,0.0885416667,0.7675789949,-0.185011529,-1.130048178,-0.639900404,-0.036304381,1.6349454306,-0.141563638,0.1757080956,0.2804606607,0.096229963
1476,1,CL15,1460,132,890.49242424,0,0,4.5454545455,57.575757576,30.303030303,1.5151515152,0.1287878788,0.0227272727,0.5131240248,-0.473282676,-0.625321573,-1.026706748,-0.361839148,1.3727542617,0.3480081412,0.0102682687,0.2366951672,-0.035979364
1486,1,CL15,1470,9,676.66666667,0,0,22.222222222,44.444444444,22.222222222,0,0,0,0.5554271619,-0.724490085,-0.018320649,-1.007902256,-0.194852836,0.3258959499,0.3029236636,-0.015119233,0.1620765754,-0.196594285
1488,1,CL15,1472,455,323.2021978,0,0,10.549450549,42.197802198,45.714285714,0,0.1758241758,0.0527472527,0.2394045873,-0.509999647,-1.081980932,-0.348998087,-0.239092698,0.6813184893,-0.005134882,0.2704030867,0.029314214,0.0944306046
1491,1,CL15,1475,45,472.22222222,0,0,11.111111111,66.666666667,17.777777778,0,0.2666666667,0.1333333333,1.3383547879,-0.240326769,-0.279162603,-1.424037934,0.0224083754,1.5165161116,0.0282823885,-0.052513284,-0.23386762,-0.016500892
1496,1,CL15,1480,106,868.63207547,0,0,8.4905660377,43.396226415,45.283018868,0,0.179245283,0.0660377358,0.3430111318,-0.341418133,-1.147512605,-0.381990298,-0.356867828,0.7530141753,0.1637804191,0.265973559,-0.003421899,0.0656936958
1500,1,CL15,1484,485,262.30927835,0,0,27.628865979,50.927835052,20.618556701,0,0.0453608247,0.0144329897,0.8099396554,-0.871514188,0.1368081839,-1.126198809,0.0362808214,0.4028317144,0.1703820325,-0.003729293,0.1234237812,0.0504919285
1513,1,CL15,1497,20,709.5,5,0,10,35,30,5,0.5,0.05,0.0803993306,0.3894067505,-0.379494849,-0.639627489,-0.034304688,0.5115354631,-0.067092454,0.3784001006,0.3417759184,-0.24581308
1514,1,CL15,1498,344,111.51162791,0,2.3255813953,30.23255814,48.546511628,15.697674419,0,0,0,0.8345501904,-0.930978396,0.5443033529,-1.062592397,-0.187239113,0.2986416054,0.01565442,-0.064530732,0.1317393964,-0.018322408
1522,1,CL15,1505,759,26.916996047,0,0.5270092227,24.901185771,33.596837945,33.992094862,1.185770751,0,0,0.1545761908,-0.828175026,-0.264181675,-0.442256983,-0.109537199,-0.050624639,0.0059576287,0.081413523,0.0842338323,-0.03241029
1524,1,CL15,1507,6,991.66666667,0,0,33.333333333,50,0,0,0,0,1.1493780805,-0.726763275,0.9167467637,-1.575634708,0.0367244802,0.1537435557,0.4719870505,-0.277796631,0.1821812875,-0.379920902
1527,1,CL15,1510,546,297.00915751,0,0.7326007326,12.454212454,49.267399267,36.446886447,0,0,0,0.2784484095,-0.833455806,-0.56587474,-0.696262616,-0.343813156,0.8696732101,0.1610009685,0.1632632836,0.1708460824,0.078020561
1538,1,CL15,1520,379,112.13192612,0,0,19.26121372,43.007915567,36.675461741,0,0.0633245383,0.0026385224,0.2829091673,-0.831731308,-0.54307545,-0.647925687,-0.172746621,0.3980681208,0.0563660265,0.1729470428,0.1790738083,0.0769220089
1546,1,CL15,1526,1600,71.3925,0,4,35.3125,35.4375,25.0625,0,0.025,0.0075,0.6252761743,-0.935607539,0.5106124117,-0.277456538,-0.169643436,-0.175442737,-0.127872537,0.0469538488,0.053161334,0.0730963471
1547,1,CL15,1527,247,226.23481781,0,1.2145748988,25.101214575,41.295546559,28.340080972,0.4048582996,0.1295546559,0.0526315789,0.6622444953,-0.590493506,-0.15580258,-0.67027698,-0.126330493,0.1970486896,-0.07793464,0.062982188,-0.043448825,0.0104589239
1554,1,CL15,1534,66,136.21212121,0,9.0909090909,19.696969697,45.454545455,18.181818182,0,0,0,0.7123953779,-0.739370638,0.7789952742,-0.47713661,-1.081538816,0.7363325571,-0.384314253,-0.055708174,0.1106345222,-0.112400465
1568,1,CL15,1548,2,45,0,0,0,50,50,0,0,0,-0.12690356,-0.791342843,-1.324544808,-0.571200834,-0.541119107,1.247921888,0.0685081103,0.3158142406,0.1790278429,0.1360127624
1573,1,CL15,1553,379,158.36939314,0,0,19.788918206,41.952506596,36.939313984,0,0.0949868074,0.0211081794,0.346057586,-0.742164874,-0.574402582,-0.598843826,-0.139761973,0.3510313964,0.0257584539,0.1772000362,0.106103398,0.0743933411
1584,1,CL15,1562,70,182.17142857,0,0,12.857142857,65.714285714,18.571428571,0,0.0428571429,0.0142857143,0.8390935212,-0.826928147,-0.06919922,-1.531313348,-0.158015681,1.3814236381,0.1977539724,-0.045397533,0.1857378011,0.0012909237
1591,1,CL15,1569,43,335.74418605,0,0,37.209302326,30.23255814,30.23255814,0,0,0,0.4282908411,-0.872178725,-0.030075743,-0.583468138,-0.040401977,-0.674779048,0.1011956102,0.1184275819,0.0820961609,0.0296294784
1593,1,CL15,1571,654,33.259938838,0,0.3058103976,32.415902141,28.440366972,32.110091743,2.1406727829,0,0,0.1841435799,-0.823940088,-0.089144706,-0.41901325,-0.004934584,-0.495057177,-0.007844381,0.0318847365,0.0590009447,0.0008747226
1595,1,CL15,1573,2064,182.41715116,0,0.0968992248,28.391472868,43.168604651,26.550387597,0,0.0532945736,0.0188953488,0.5981916991,-0.90405632,0.0548810251,-0.593749003,0.238920095,0.2469718463,0.1586663958,0.0481015076,0.0687518609,0.0376852241
1596,1,CL15,1574,15,865.73333333,0,0,66.666666667,33.333333333,0,0,0.2,0.0666666667,1.7316286186,-0.654978885,1.3532361177,-1.193482441,0.5746201399,-1.543338254,0.1530221235,-0.192063591,-0.088210832,0.0272479233
1597,1,CL15,1575,1786,282.1556551,0,5.7670772676,30.291153415,43.896976484,19.708846585,0,0.0335946249,0.0111982083,0.8351044993,-0.879048181,0.7468155092,-0.38179555,-0.36277797,0.3488106167,-0.09888385,-0.022002373,0.0807726675,0.0610885699
1599,1,CL15,1577,961,185.58272633,0,1.6649323621,22.788761707,47.346514048,27.26326743,0,0.0280957336,0.0093652445,0.576872285,-0.871246715,0.0003780189,-0.724665371,-0.172890442,0.5295744342,0.0638029621,0.0635642843,0.1169871717,0.062221073
1603,1,CL15,1581,96,51.71875,0,0,26.041666667,39.583333333,33.333333333,0,0,0,0.3335501437,-0.902502179,-0.316596405,-0.715823643,-0.136739552,0.0315712136,0.0433979952,0.1450377284,0.1123733515,0.0700744107
1607,1,CL15,1585,12,1427.9166667,0,0,66.666666667,33.333333333,0,0,0,0,1.5016692348,-0.897459385,1.4800049161,-1.233548732,0.3499948561,-1.592707225,0.5555219547,-0.192523704,0.1189500837,0.0161150335
1610,1,CL15,1588,3,75,0,0,33.333333333,33.333333333,0,0,0,0,0.7054610253,-0.697356075,0.9168683774,-1.295202179,0.1324783464,-0.347262587,0.0434400334,-0.329212086,0.06605567,-0.783794704
1611,1,CL15,1589,390,187.00769231,0,0,24.102564103,39.743589744,33.846153846,0.2564102564,0.0230769231,0.0076923077,0.3357112734,-0.828329981,-0.360916846,-0.642244396,-0.116224663,0.1277147574,0.0852852082,0.1330916084,0.1004022452,0.05036973
1613,1,CL15,1591,107,93.990654206,0,0,23.364485981,38.317757009,38.317757009,0,0,0,0.2105561056,-0.881023075,-0.529628656,-0.57747636,-0.202951334,0.0730939922,0.047344318,0.2034307037,0.1139865001,0.1061646304
1619,1,CL15,1597,658,84.534954407,0,0,22.036474164,48.176291793,28.723404255,0,0.0045592705,0.0015197568,0.4807215379,-0.92815222,-0.193075468,-0.896860479,-0.064719853,0.5082994298,0.1287409491,0.0815648554,0.1424846086,0.0605322721
1624,1,CL15,1602,9,1286.3333333,0,0,22.222222222,55.555555556,22.222222222,0,0.2222222222,0.1111111111,1.2949445455,-0.250986926,-0.211237879,-1.078104525,-0.036554698,0.7082697334,0.3196768403,0.0257810164,-0.158654208,0.0930220553
1634,1,CL15,1612,26,815.38461538,0,0,11.538461538,69.230769231,15.384615385,0,0,0,0.933307417,-0.791595107,0.0368506219,-1.645125842,-0.266484498,1.5179512831,0.4916755567,-0.084882547,0.2711168391,-0.031676305
1636,1,CL15,1614,1936,86,0,2.479338843,20.712809917,36.105371901,40.082644628,0,0,0,0.1320567531,-0.914081015,-0.321932078,-0.030052509,-0.240216751,0.3109207161,-0.013416666,0.2018398862,0.0945877746,0.0943518127
1637,1,CL15,1615,20,1506.2,0,0,10,55,30,5,0,0,0.4148646408,-0.4614269,-0.443081387,-1.013311303,-0.448380931,1.0556180952,0.6578451381,-0.112334524,0.25918378,0.1416857794
1638,1,CL15,1616,89,1657.9662921,0,0,11.235955056,32.584269663,42.696629213,0,0.1348314607,0.0561797753,0.2563060103,-0.166949811,-1.001768632,-0.167287879,-0.444991738,0.2821963815,0.4339823313,0.2104803617,0.0054732877,-0.200809423
1645,1,CL15,1623,60,113.25,0,5,36.666666667,41.666666667,15,0,0.05,0.0166666667,0.9679648567,-0.826496895,0.8287989977,-0.767048735,-0.399801722,-0.092312016,-0.228370749,-0.057636605,0.0493701894,0.0205403974
1654,1,CL15,1631,982,29.782077393,0,0.1018329939,48.879837067,45.723014257,3.9714867617,0,0,0,1.1840223776,-1.111486047,1.1292727506,-1.341972774,0.4328115003,-0.436994444,0.1421976347,-0.18295029,0.1022845353,-0.003600612
1657,1,CL15,1634,88,2727.6136364,0,3.4090909091,37.5,59.090909091,0,0,0,0,1.7032043419,-0.581901028,1.2461979622,-1.376397784,-0.464826187,0.3351062163,0.9789011709,-0.219576736,0.3002104682,0.0242067494
1659,1,CL15,1636,14,734.92857143,0,0,21.428571429,78.571428571,0,0,0,0,1.4566462574,-0.930864394,0.7254658027,-2.18187454,-0.041679897,1.5050803523,0.5294642812,-0.242902792,0.2894517807,0.0279022022
1661,1,CL15,1638,116,169.26724138,0,0,33.620689655,50,16.379310345,0,0.0431034483,0.0172413793,0.9492148328,-0.900204189,0.3541827393,-1.264525936,0.0906462928,0.1437538854,0.1156803365,-0.040772133,0.0924387253,0.0616658756
1663,1,CL15,1640,17,3183.5294118,0,0,35.294117647,47.058823529,0,0,0.4705882353,0.1176470588,1.9956559345,0.3121119224,0.6760318271,-1.174553571,0.1093259727,-0.034338265,0.8559090441,-0.270370437,0.0859102792,-0.390076215
1673,1,CL15,1650,439,68.997722096,0,0,10.706150342,47.608200456,40.091116173,0,0,0,0.1298758285,-0.852674586,-0.78037349,-0.671217378,-0.2987555,0.8483972168,0.0991176778,0.2027025963,0.1573455571,0.0737624639
1674,1,CL15,1651,1233,216.03487429,0,0,18.248175182,34.874290349,45.498783455,0.0811030008,0.0908353609,0.0275750203,0.0980154401,-0.712025364,-0.839846517,-0.132099581,-0.092187816,0.2268593037,0.0373216025,0.2647695355,0.0448404912,0.0939510079
1683,1,CL15,1659,1739,359.00517539,0,0.2300172513,35.422656699,49.338700403,13.686026452,0,0.0678550891,0.0230017251,1.0375623244,-0.908543136,0.5875041998,-1.02019527,0.3324271377,0.199635602,0.233863309,-0.089354954,0.0833598396,0.0220526045
1684,1,CL15,1660,6,6780,0,0,50,50,0,0,0,0,2.1909857227,0.0280524713,1.161375827,-1.148672876,-0.472961726,-0.648636493,2.6076150248,-0.192798374,0.4856825386,0.0156368995
1691,1,CL15,1667,1057,493.8628193,0,4.6357615894,27.625354778,39.829706717,26.963103122,0,0.3065279092,0.0983916746,1.0365571467,-0.335437792,0.1451733298,-0.209122002,-0.246185547,0.2350009001,-0.287537162,0.0684729054,-0.133336042,0.0755692676
1696,1,CL15,1672,1299,236.06466513,0,0.0769822941,24.711316397,45.18860662,25.558121632,0,0.1539645881,0.0531177829,0.7485756475,-0.655983027,-0.094427721,-0.72395511,0.1687968485,0.3970131183,0.0513844745,0.0337293704,-0.008644665,-0.021788546
1698,1,CL15,1674,453,45.863134658,0,0,20.971302428,37.969094923,40.838852097,0,0,0,0.1216063835,-0.887761432,-0.631716514,-0.465584961,-0.190093338,0.17093195,0.0422481185,0.2261297096,0.1117453588,0.1061067821
1717,1,CL15,1693,540,178.1037037,0.1851851852,0,23.888888889,48.888888889,26.296296296,0,0.0814814815,0.0314814815,0.6879030758,-0.767823419,-0.135114096,-0.944816405,0.0130688375,0.4730269772,0.0828643194,0.0791068866,0.0572332905,0.0672543986
1720,1,CL15,1696,54,20.185185185,0,0,61.111111111,38.888888889,0,0,0,0,1.3291389802,-1.124662397,1.3996292586,-1.446295632,0.4678137557,-1.162489157,0.0680685334,-0.203416768,0.068075218,0.0186434126
1723,1,CL15,1699,33,645,0,6.0606060606,12.121212121,45.454545455,33.333333333,0,0.0909090909,0.0303030303,0.5402261872,-0.513707434,-0.156612476,-0.303238329,-0.938431186,0.8757534005,-0.137199659,0.1289093179,0.0794790147,0.0333892432
1727,1,CL15,1703,54,416.48148148,0,0,3.7037037037,50,44.444444444,0,0,0,0.0477856842,-0.742078077,-1.073954032,-0.654246619,-0.501596608,1.1212031984,0.2138872599,0.2502183179,0.1936454608,0.0783852053
1733,1,CL15,1709,154,63.25974026,0,0,25.974025974,37.012987013,34.415584416,0,0,0,0.2708441019,-0.881490643,-0.351171295,-0.629295417,-0.13946946,-0.046840651,0.0355934029,0.1525444308,0.1032063524,0.0344386822
1745,1,CL15,1721,573,235.45375218,0,0,25.479930192,43.979057592,28.970331588,0,0.0314136126,0.0122164049,0.5256202554,-0.847762789,-0.170419376,-0.796665101,-0.038043437,0.2420635374,0.1294864209,0.0884582893,0.0989985222,0.0496998124
1761,1,CL15,1737,34,341.02941176,0,0,5.8823529412,67.647058824,20.588235294,0,0.4705882353,0.0882352941,1.1854533759,-0.245175878,-0.452140061,-1.381929164,-0.028769439,1.7136054913,-0.064873405,-0.039725158,0.2035416505,-0.059416381
1775,1,CL15,1751,109,419.90825688,1.8348623853,0,12.844036697,25.688073394,39.449541284,4.5871559633,0.1834862385,0.0642201835,-0.141745527,-0.008201726,-0.746434858,-0.23583054,-0.175032623,0.0796235762,-0.085491501,0.1706083329,-0.087675903,-0.219967355
1777,1,CL15,1753,115,306.66956522,0,0,25.217391304,47.826086957,22.608695652,0,0.1217391304,0.0434782609,0.8179974423,-0.65499451,-0.05223668,-1.035267182,-0.001133622,0.3659918896,0.0685126289,0.0117307989,0.0302145116,-0.025010599
1785,1,CL15,1761,594,57.567340067,0,0,66.498316498,25.757575758,6.0606060606,0,0,0,1.1050677942,-1.109203287,1.3201335597,-0.965346313,0.553915763,-1.750105789,0.0346437681,-0.137002534,0.0160815642,-0.011965963
1788,1,CL15,1764,800,470.57625,0,4.875,34,47.5,12.25,0,0.07125,0.0225,1.1232631239,-0.78188154,0.9026517016,-0.803753133,-0.315311822,0.2444846177,-0.038498435,-0.097711073,0.0781210184,0.0220838493
1796,1,CL15,1772,111,138.48648649,0,0,22.522522523,36.036036036,37.837837838,0,0,0,0.1604104265,-0.83483726,-0.528904705,-0.534005999,-0.216341456,0.0304990389,0.0514481593,0.1865596798,0.1075361003,0.0178523898
1797,1,CL15,1773,82,605.42682927,0,0,28.048780488,39.024390244,28.048780488,0,0.0487804878,0.0243902439,0.5836382525,-0.685385242,-0.152468806,-0.749411331,-0.101561889,-0.053873402,0.1895317198,0.0777184277,0.0486550876,-0.030358546
1798,1,CL15,1774,2898,37.961007591,0,0,27.984817115,46.307798482,24.741200828,0,0,0,0.5574040791,-1.078379203,0.195739938,-0.610592752,0.354203991,0.4288863095,0.2255376343,0.0195708337,0.1235291983,0.0499519521
1799,1,CL15,1775,437,441.53546911,0,1.3729977117,25.400457666,47.139588101,25.629290618,0,0.0297482838,0.0114416476,0.6781604848,-0.817240715,0.0374075291,-0.837533162,-0.206246947,0.3746785297,0.1449187027,0.0547639468,0.1202455715,0.0706345388
6,2,CL12,7,2653,523.92875989,0,0.0753863551,37.31624576,15.604975499,45.57105164,0,0.0169619299,0.0064078402,-0.000212209,-0.875788909,-0.379864106,0.4694191055,0.2155847219,-0.977731476,0.1886547005,0.2755423491,0.0147709147,0.0799479745
7,2,CL12,8,122,897.62295082,0,0,4.0983606557,22.131147541,68.032786885,0,0,0,-0.685073689,-0.521484386,-1.866982288,0.4693550534,-0.716927335,0.1397382409,0.2224095663,0.51557304,0.1212256567,0.0316425156
18,2,CL12,17,941,181.92454835,0,0,15.72794899,33.90010627,48.884165781,0,0.0573857598,0.0244420829,-0.029461499,-0.716279619,-1.005376453,-0.093621079,-0.197217188,0.252931412,0.0225061676,0.3076896583,0.0293661433,0.0965640047
19,2,CL12,18,320,438.78125,0,0,5,2.1875,53.75,19.0625,0.03125,0.0125,-1.453336084,0.2722435257,-1.20785583,0.5050375552,-0.433482182,-0.444833945,-0.055252101,-0.494754755,-0.037702178,-0.149993709
25,2,CL12,24,483,252.29813665,0.4140786749,0,0.4140786749,4.5548654244,65.838509317,12.422360248,0.0103519669,0.0041407867,-1.515732737,-0.009871586,-1.705158284,0.7364223288,-0.55425764,-0.220675072,-0.09544759,-0.026728015,-0.000103561,-0.105959107
27,2,CL12,26,89,1596.3932584,0,0,6.7415730337,31.460674157,60.674157303,0,0.1123595506,0.0449438202,-0.093848812,-0.276901009,-1.661870615,0.2175490709,-0.624370629,0.3557414227,0.4156574625,0.4506180734,0.0506353382,0.1351322074
28,2,CL12,27,2733,100.78521771,1.353823637,0,31.430662276,22.246615441,35.638492499,6.1836809367,0,0,-0.19893359,-0.663824938,-0.006633386,0.0343709297,0.3285458571,-0.495335755,0.106863118,0.0335763638,0.036520051,0.0743938711
30,2,CL12,29,3268,82.982252142,0,0,27.23378213,27.937576499,44.00244798,0,0,0,-0.02238862,-1.005573508,-0.444954446,0.2367806006,0.2577795726,-0.15588901,0.1441430944,0.2405338964,0.062683494,0.0923487788
32,2,CL12,31,2509,125.89278597,0,0.0398565165,29.693104823,26.703866082,43.045037864,0,0,0,0.0253842404,-0.973996521,-0.419404492,0.1298949394,0.170880024,-0.34332691,0.1142065873,0.2404410034,0.0603685119,0.0983136933
37,2,CL12,36,741,245.87989204,0,0,0,0.2699055331,45.074224022,27.260458839,0,0,-1.806347682,0.5264230185,-0.873874216,0.3657010197,-0.341821501,-0.263246839,-0.071826456,-0.972336716,-0.022729896,-0.266129943
38,2,CL12,37,624,380.58653846,1.4423076923,0,0,0.9615384615,58.974358974,23.397435897,0.0048076923,0.0016025641,-1.87714214,0.4437522439,-1.317208638,0.6190893134,-0.447504933,-0.282001052,-0.040637345,-0.453999364,-0.004152158,0.0123760205
40,2,CL12,39,1963,93.201732043,0,0,24.044829343,28.629648497,42.842587876,0,0,0,-0.038844076,-0.901409783,-0.548400003,0.0036410229,0.0382017941,-0.122477495,0.0849339459,0.2257721281,0.0714757854,0.0038001604
